ProductId,Date,Quantity
717,2017-07-27,14.4000000005
717,2017-07-28,69.1200000027
717,2017-07-29,10.0800000004
717,2017-07-30,328.320000013
731,2017-04-03,3.0
731,2017-04-04,9.0
731,2017-04-05,12.0
731,2017-04-06,6.0
731,2017-04-07,6.0
731,2017-04-08,3.0
731,2017-04-12,9.0
731,2017-04-13,9.0
731,2017-04-14,12.0
731,2017-04-15,21.0
731,2017-04-18,3.0
731,2017-04-19,39.0
731,2017-04-20,27.0
731,2017-04-21,36.0
731,2017-04-22,33.0
731,2017-04-24,6.0
731,2017-04-25,12.0
731,2017-04-26,6.0
731,2017-04-27,3.0
731,2017-04-28,27.0
731,2017-04-29,18.0
731,2017-04-30,3.0
731,2017-05-01,3.0
731,2017-05-02,12.0
731,2017-05-03,15.0
731,2017-05-04,12.0
731,2017-05-05,36.0
731,2017-05-06,15.0
731,2017-05-07,3.0
731,2017-05-08,3.0
731,2017-05-09,9.0
731,2017-05-10,35.0
731,2017-05-11,6.0
731,2017-05-12,21.0
731,2017-05-13,6.0
731,2017-05-14,2.0
731,2017-05-15,6.0
731,2017-05-16,3.0
731,2017-05-17,8.0
731,2017-05-18,12.0
731,2017-05-19,12.0
731,2017-05-20,21.0
731,2017-05-22,3.0
731,2017-05-23,12.0
731,2017-05-24,9.0
731,2017-05-25,9.0
731,2017-05-26,6.0
731,2017-05-27,9.0
731,2017-05-28,3.0
731,2017-05-29,3.0
731,2017-05-30,3.0
731,2017-05-31,12.0
731,2017-06-01,3.0
731,2017-06-02,9.0
731,2017-06-03,9.0
731,2017-06-05,6.0
731,2017-06-06,6.0
731,2017-06-07,6.0
731,2017-06-08,6.0
731,2017-06-09,18.0
731,2017-06-10,15.0
731,2017-06-13,6.0
731,2017-06-14,12.0
731,2017-06-15,6.0
731,2017-06-16,9.0
731,2017-06-17,6.0
731,2017-06-19,6.0
731,2017-06-20,18.0
731,2017-06-21,9.0
731,2017-06-22,9.0
731,2017-06-23,39.0
733,2017-04-07,10.0
733,2017-04-08,10.0
733,2017-04-11,5.0
733,2017-04-15,5.0
733,2017-04-18,10.0
733,2017-04-19,5.0
733,2017-04-20,5.0
733,2017-04-21,10.0
733,2017-04-22,10.0
733,2017-04-25,5.0
733,2017-04-28,5.0
733,2017-04-29,10.0
733,2017-05-02,5.0
733,2017-05-05,10.0
733,2017-05-06,10.0
733,2017-05-12,5.0
733,2017-05-16,10.0
733,2017-05-17,5.0
733,2017-05-19,15.0
733,2017-05-23,5.0
733,2017-05-26,15.0
733,2017-05-27,10.0
733,2017-05-30,10.0
733,2017-06-01,5.0
733,2017-06-02,5.0
733,2017-06-03,15.0
733,2017-06-06,25.0
733,2017-06-09,10.0
733,2017-06-10,5.0
733,2017-06-16,10.0
733,2017-06-17,10.0
733,2017-06-20,20.0
733,2017-06-22,10.0
733,2017-06-23,20.0
733,2017-06-24,10.0
733,2017-06-27,25.0
733,2017-06-28,10.0
733,2017-06-29,10.0
733,2017-06-30,20.0
733,2017-07-01,10.0
733,2017-07-04,10.0
733,2017-07-05,11.0
733,2017-07-06,10.0
733,2017-07-07,15.0
733,2017-07-08,25.0
733,2017-07-11,30.0
733,2017-07-12,5.0
733,2017-07-13,5.0
733,2017-07-14,50.0
733,2017-07-15,5.0
733,2017-07-18,5.0
733,2017-07-20,10.0
733,2017-07-21,25.0
733,2017-07-22,5.0
733,2017-07-25,5.0
733,2017-07-26,5.0
733,2017-07-27,10.0
733,2017-07-28,10.0
733,2017-07-29,5.0
733,2017-08-01,15.0
756,2017-04-05,705.6000000846
756,2017-04-06,254.8000000305
756,2017-04-07,176.4000000211
756,2017-04-09,1411.2000001693
756,2017-04-12,1587.6000001905
756,2017-04-13,638.4000000765
756,2017-04-14,352.8000000423
756,2017-04-16,2293.2000002751
756,2017-04-19,1411.2000001693
756,2017-04-20,285.6000000342
756,2017-04-21,352.8000000423
756,2017-04-23,1940.4000002327
756,2017-04-26,2293.2000002751
756,2017-04-27,347.2000000416
756,2017-04-28,2293.2000002751
756,2017-04-30,705.6000000846
756,2017-05-03,2998.8000003597
756,2017-05-04,364.0000000436
756,2017-05-05,176.4000000211
756,2017-05-10,2469.6000002963
756,2017-05-11,361.2000000433
756,2017-05-12,882.0000001058
756,2017-05-14,2116.8000002539
756,2017-05-17,3175.200000381
756,2017-05-18,355.6000000426
756,2017-05-19,352.8000000423
756,2017-05-21,352.8000000423
756,2017-05-24,705.6000000846
756,2017-05-25,501.20000006
756,2017-05-26,352.8000000423
756,2017-05-28,1411.2000001693
756,2017-05-31,1411.2000001693
756,2017-06-01,375.2000000449
756,2017-06-02,529.2000000635
756,2017-06-04,882.0000001057
756,2017-06-07,1234.8000001481
756,2017-06-08,187.6000000224
756,2017-06-09,352.8000000423
756,2017-06-11,882.0000001058
756,2017-06-14,1940.4000002327
756,2017-06-15,473.2000000567
756,2017-06-16,176.4000000211
756,2017-06-18,1234.8000001481
756,2017-06-21,705.6000000846
756,2017-06-22,462.0000000554
756,2017-06-23,352.8000000423
756,2017-06-25,882.0000001058
756,2017-06-28,1940.4000002328
756,2017-06-29,431.2000000516
756,2017-06-30,352.8000000423
756,2017-07-02,1411.2000001692
756,2017-07-05,1058.4000001269
756,2017-07-06,453.6000000543
756,2017-07-07,352.8000000423
756,2017-07-09,176.4000000211
756,2017-07-10,1058.400000127
756,2017-07-12,352.8000000423
756,2017-07-13,506.8000000607
756,2017-07-14,529.2000000635
756,2017-07-16,882.0000001057
756,2017-07-19,176.4000000211
756,2017-07-20,1579.2000001894
756,2017-07-21,176.4000000211
756,2017-07-23,1764.0000002116
756,2017-07-26,882.0000001058
756,2017-07-27,602.000000072
756,2017-07-30,1058.4000001269
764,2017-04-04,16.0
764,2017-04-05,8.0
764,2017-04-06,16.0
764,2017-04-07,12.0
764,2017-04-08,16.0
764,2017-04-09,4.0
764,2017-04-11,24.0
764,2017-04-12,12.0
764,2017-04-14,20.0
764,2017-04-15,24.0
764,2017-04-16,4.0
764,2017-04-17,8.0
764,2017-04-18,12.0
764,2017-04-19,8.0
764,2017-04-20,20.0
764,2017-04-21,20.0
764,2017-04-22,28.0
764,2017-04-23,12.0
764,2017-04-24,8.0
764,2017-04-25,16.0
764,2017-04-26,32.0
764,2017-04-27,16.0
764,2017-04-28,20.0
764,2017-04-29,32.0
764,2017-04-30,12.0
764,2017-05-02,8.0
764,2017-05-03,8.0
764,2017-05-04,20.0
764,2017-05-05,32.0
764,2017-05-06,16.0
764,2017-05-07,4.0
764,2017-05-08,4.0
764,2017-05-09,4.0
764,2017-05-10,8.0
764,2017-05-11,4.0
764,2017-05-12,36.0
764,2017-05-13,24.0
764,2017-05-14,4.0
764,2017-05-15,4.0
764,2017-05-16,16.0
764,2017-05-17,20.0
764,2017-05-18,16.0
764,2017-05-19,28.0
764,2017-05-20,8.0
764,2017-05-21,8.0
764,2017-05-22,4.0
764,2017-05-23,8.0
764,2017-05-24,12.0
764,2017-05-25,28.0
764,2017-05-26,44.0
764,2017-05-27,20.0
764,2017-05-28,4.0
764,2017-05-29,8.0
764,2017-05-30,4.0
764,2017-05-31,8.0
764,2017-06-01,4.0
764,2017-06-02,24.0
764,2017-06-03,12.0
764,2017-06-04,8.0
764,2017-06-06,8.0
764,2017-06-07,12.0
764,2017-06-08,8.0
764,2017-06-09,24.0
764,2017-06-10,28.0
764,2017-06-11,8.0
764,2017-06-12,4.0
764,2017-06-13,8.0
764,2017-06-14,8.0
764,2017-06-15,16.0
764,2017-06-16,32.0
764,2017-06-17,32.0
764,2017-06-18,4.0
764,2017-06-19,8.0
764,2017-06-20,20.0
764,2017-06-21,16.0
764,2017-06-22,24.0
764,2017-06-23,28.0
764,2017-06-24,24.0
764,2017-06-25,4.0
764,2017-06-26,4.0
764,2017-06-27,4.0
764,2017-06-28,24.0
764,2017-06-29,32.0
764,2017-06-30,24.0
764,2017-07-01,40.0
764,2017-07-02,8.0
764,2017-07-03,8.0
764,2017-07-04,24.0
764,2017-07-05,24.0
764,2017-07-06,16.0
764,2017-07-07,20.0
764,2017-07-08,52.0
764,2017-07-09,4.0
764,2017-07-10,24.0
764,2017-07-11,40.0
764,2017-07-12,32.0
764,2017-07-13,40.0
764,2017-07-14,28.0
764,2017-07-15,24.0
764,2017-07-16,4.0
764,2017-07-17,8.0
764,2017-07-18,48.0
764,2017-07-19,36.0
764,2017-07-20,24.0
764,2017-07-21,44.0
764,2017-07-22,32.0
764,2017-07-23,12.0
764,2017-07-24,4.0
764,2017-07-25,20.0
764,2017-07-26,20.0
764,2017-07-27,32.0
764,2017-07-28,28.0
764,2017-07-29,40.0
764,2017-07-31,8.0
764,2017-08-01,20.0
768,2017-04-11,3.0
768,2017-04-12,3.0
768,2017-04-22,6.0
768,2017-04-25,3.0
768,2017-04-26,6.0
768,2017-04-29,6.0
768,2017-05-03,6.0
768,2017-05-10,9.0
768,2017-05-12,2.99
768,2017-05-13,0.01
768,2017-05-14,6.0
768,2017-05-17,3.0
768,2017-05-19,3.0
768,2017-05-24,3.0
768,2017-05-27,6.0
768,2017-05-31,6.0
768,2017-06-02,6.0
768,2017-06-03,3.0
768,2017-06-07,6.0
768,2017-06-10,9.0
768,2017-06-16,3.0
768,2017-06-17,6.0
768,2017-06-20,3.0
768,2017-06-24,6.0
768,2017-06-28,9.0
768,2017-07-01,3.0
768,2017-07-05,3.0
768,2017-07-08,12.0
768,2017-07-12,6.0
768,2017-07-15,6.0
768,2017-07-19,9.0
768,2017-07-22,15.0
768,2017-07-23,3.0
768,2017-07-25,3.0
768,2017-07-26,3.0
768,2017-07-28,3.0
768,2017-07-29,3.0
776,2017-04-05,12.0
776,2017-04-06,108.0
776,2017-04-07,84.0
776,2017-04-08,12.0
776,2017-04-12,20.0
776,2017-04-13,4.0
776,2017-04-15,88.0
776,2017-04-17,4.0
776,2017-04-19,8.0
776,2017-04-20,56.0
776,2017-04-21,4.0
776,2017-04-22,68.0
776,2017-04-26,8.0
776,2017-04-27,12.0
776,2017-04-29,80.0
776,2017-05-04,28.0
776,2017-05-06,52.0
776,2017-05-10,4.0
776,2017-05-11,20.0
776,2017-05-12,12.0
776,2017-05-13,32.0
776,2017-05-17,4.0
776,2017-05-18,40.0
776,2017-05-19,52.0
776,2017-05-20,8.0
776,2017-05-24,12.0
776,2017-05-25,28.0
776,2017-05-26,88.0
776,2017-05-27,12.0
776,2017-05-29,4.0
776,2017-05-31,4.0
776,2017-06-01,48.0
776,2017-06-02,48.0
776,2017-06-03,24.0
776,2017-06-07,4.0
776,2017-06-08,24.0
776,2017-06-09,52.0
776,2017-06-10,24.0
776,2017-06-14,4.0
776,2017-06-15,4.0
776,2017-06-16,36.0
776,2017-06-17,12.0
776,2017-06-21,8.0
776,2017-06-22,28.0
776,2017-06-23,52.0
776,2017-06-24,12.0
776,2017-06-26,4.0
776,2017-06-28,20.0
776,2017-06-29,28.0
776,2017-06-30,36.0
776,2017-07-01,12.0
776,2017-07-05,16.0
776,2017-07-06,4.0
776,2017-07-07,60.0
776,2017-07-08,36.0
776,2017-07-10,4.0
776,2017-07-12,12.0
776,2017-07-13,40.0
776,2017-07-14,60.0
776,2017-07-15,24.0
776,2017-07-19,8.0
776,2017-07-20,44.0
776,2017-07-21,56.0
776,2017-07-22,20.0
776,2017-07-24,4.0
776,2017-07-26,16.0
776,2017-07-27,20.0
776,2017-07-28,48.0
776,2017-07-29,56.0
786,2017-04-05,3.6
786,2017-04-07,3.6
786,2017-04-08,3.6
786,2017-04-18,3.6
786,2017-04-19,7.2
786,2017-04-22,3.6
786,2017-04-26,7.2
786,2017-04-29,7.2
786,2017-05-03,7.2
786,2017-05-14,3.6
786,2017-05-19,3.6
786,2017-05-24,10.8
786,2017-05-31,3.6
786,2017-06-07,3.6
786,2017-06-14,3.6
786,2017-06-17,7.2
786,2017-06-20,3.6
786,2017-06-21,3.6
786,2017-06-25,3.6
786,2017-06-28,7.2
786,2017-06-30,3.6
786,2017-07-01,3.6
786,2017-07-05,10.8
786,2017-07-08,10.8
786,2017-07-15,3.6
786,2017-07-19,14.4
786,2017-07-22,10.8
786,2017-07-26,7.2
786,2017-07-29,3.6
827,2017-04-03,175.0
827,2017-04-05,270.0
827,2017-04-06,55.0
827,2017-04-07,485.0
827,2017-04-10,470.0
827,2017-04-12,375.0
827,2017-04-13,55.0
827,2017-04-14,315.0
827,2017-04-15,50.0
827,2017-04-17,495.0
827,2017-04-19,180.0
827,2017-04-20,60.0
827,2017-04-21,245.0
827,2017-04-22,40.0
827,2017-04-24,190.0
827,2017-04-26,460.0
827,2017-04-27,50.0
827,2017-04-28,45.0
827,2017-04-29,5.0
827,2017-05-01,160.0
827,2017-05-03,25.0
827,2017-05-04,55.0
827,2017-05-05,20.0
827,2017-05-06,10.0
827,2017-05-08,5.0
827,2017-05-10,70.0
827,2017-05-11,40.0
827,2017-05-12,86.94
827,2017-05-13,8.06
827,2017-05-15,120.0
827,2017-05-17,120.0
827,2017-05-18,35.0
827,2017-05-19,115.0
827,2017-05-22,75.0
827,2017-05-24,85.0
827,2017-05-25,5.0
827,2017-05-26,85.0
827,2017-05-29,75.0
827,2017-05-31,75.0
827,2017-06-01,40.0
827,2017-06-02,55.0
827,2017-06-05,70.0
827,2017-06-07,85.0
827,2017-06-08,35.0
827,2017-06-09,65.0
827,2017-06-12,70.0
827,2017-06-14,50.0
827,2017-06-15,30.0
827,2017-06-16,70.0
827,2017-06-19,15.0
827,2017-06-21,60.0
827,2017-06-22,40.0
827,2017-06-23,15.0
827,2017-06-26,30.0
827,2017-06-28,45.0
827,2017-06-29,35.0
827,2017-06-30,95.0
827,2017-07-03,25.0
827,2017-07-05,135.0
827,2017-07-06,25.0
827,2017-07-07,135.0
827,2017-07-10,495.0
827,2017-07-12,145.0
827,2017-07-13,25.0
827,2017-07-14,100.0
827,2017-07-17,95.0
827,2017-07-19,225.0
827,2017-07-20,5.0
827,2017-07-21,145.0
827,2017-07-24,55.0
827,2017-07-26,75.0
827,2017-07-27,40.0
827,2017-07-28,15.0
827,2017-07-31,90.0
836,2017-04-26,9.0
852,2017-04-03,19.2
852,2017-04-04,73.6
852,2017-04-05,83.2
852,2017-04-06,124.8
852,2017-04-07,211.2
852,2017-04-08,188.8
852,2017-04-09,44.8
852,2017-04-10,16.0
852,2017-04-11,28.8
852,2017-04-12,66.0
852,2017-04-13,112.0
852,2017-04-14,118.4
852,2017-04-15,313.6
852,2017-04-16,48.0
852,2017-04-17,28.8
852,2017-04-18,41.6
852,2017-04-19,60.8
852,2017-04-20,144.0
852,2017-04-21,253.13
852,2017-04-22,172.47
852,2017-04-23,48.0
852,2017-04-24,3.2
852,2017-04-25,22.4
852,2017-04-26,32.0
852,2017-04-27,112.0
852,2017-04-28,118.4
852,2017-04-29,348.8
852,2017-04-30,80.0
852,2017-05-01,6.4
852,2017-05-02,6.4
852,2017-05-03,22.4
852,2017-05-04,83.2
852,2017-05-05,64.0
852,2017-05-06,272.0
852,2017-05-07,19.2
852,2017-05-09,16.0
852,2017-05-10,44.8
852,2017-05-11,83.2
852,2017-05-12,226.6
852,2017-05-13,156.8
852,2017-05-14,54.4
852,2017-05-15,3.2
852,2017-05-16,31.4
852,2017-05-17,35.2
852,2017-05-18,102.4
852,2017-05-19,211.2
852,2017-05-20,156.8
852,2017-05-21,51.2
852,2017-05-22,3.2
852,2017-05-23,6.4
852,2017-05-24,19.2
852,2017-05-25,83.2
852,2017-05-26,211.2
852,2017-05-27,156.8
852,2017-05-28,25.6
852,2017-05-29,3.2
852,2017-05-30,19.2
852,2017-05-31,44.8
852,2017-06-01,102.4
852,2017-06-02,246.4
852,2017-06-03,146.2
852,2017-06-04,28.8
852,2017-06-05,3.2
852,2017-06-06,28.4
852,2017-06-07,48.0
852,2017-06-08,83.2
852,2017-06-09,233.6
852,2017-06-10,188.8
852,2017-06-11,35.2
852,2017-06-12,9.6
852,2017-06-13,25.6
852,2017-06-14,35.2
852,2017-06-15,92.8
852,2017-06-16,291.2
852,2017-06-17,208.0
852,2017-06-18,67.2
852,2017-06-20,115.2
852,2017-06-21,112.0
852,2017-06-22,166.4
852,2017-06-23,460.0
852,2017-06-24,406.4
852,2017-06-25,226.8
852,2017-06-26,313.6
852,2017-06-27,192.0
852,2017-06-28,194.2
852,2017-06-29,345.6
852,2017-06-30,323.2
852,2017-07-01,384.0
852,2017-07-02,141.6
852,2017-07-03,214.4
852,2017-07-04,144.0
852,2017-07-05,172.4
852,2017-07-06,323.2
852,2017-07-07,204.8
852,2017-07-08,467.2
852,2017-07-09,169.4
852,2017-07-10,76.8
852,2017-07-11,182.4
852,2017-07-12,120.0
852,2017-07-13,179.2
852,2017-07-14,246.4
852,2017-07-15,252.8
852,2017-07-16,126.8
852,2017-07-17,28.8
852,2017-07-18,38.4
852,2017-07-19,130.4
852,2017-07-20,185.6
852,2017-07-21,278.4
852,2017-07-22,201.6
852,2017-07-23,68.8
852,2017-07-24,25.6
852,2017-07-25,22.4
852,2017-07-26,152.4
852,2017-07-27,147.2
852,2017-07-28,175.4
852,2017-07-29,166.4
852,2017-07-30,134.4
852,2017-07-31,9.6
852,2017-08-01,70.4
858,2017-04-03,154.0
858,2017-04-04,110.0
858,2017-04-05,16.5
858,2017-04-06,203.5
858,2017-04-07,55.0
858,2017-04-08,5.5
858,2017-04-09,121.0
858,2017-04-10,159.5
858,2017-04-11,154.0
858,2017-04-12,27.5
858,2017-04-13,286.0
858,2017-04-14,55.0
858,2017-04-15,137.5
858,2017-04-16,82.5
858,2017-04-17,110.0
858,2017-04-18,77.0
858,2017-04-19,11.0
858,2017-04-20,297.0
858,2017-04-21,165.0
858,2017-04-22,11.0
858,2017-04-23,66.0
858,2017-04-24,198.0
858,2017-04-25,110.0
858,2017-04-26,27.5
858,2017-04-27,275.0
858,2017-04-28,71.5
858,2017-04-29,44.0
858,2017-04-30,77.0
858,2017-05-01,110.0
858,2017-05-02,88.0
858,2017-05-03,11.0
858,2017-05-04,242.0
858,2017-05-05,22.0
858,2017-05-06,27.5
858,2017-05-07,44.0
858,2017-05-08,82.5
858,2017-05-09,60.5
858,2017-05-10,33.0
858,2017-05-11,225.5
858,2017-05-12,49.5
858,2017-05-13,5.5
858,2017-05-14,71.5
858,2017-05-15,121.0
858,2017-05-16,55.0
858,2017-05-17,33.0
858,2017-05-18,176.0
858,2017-05-19,60.5
858,2017-05-20,16.5
858,2017-05-21,60.5
858,2017-05-22,104.5
858,2017-05-23,93.5
858,2017-05-24,16.5
858,2017-05-25,209.0
858,2017-05-26,88.0
858,2017-05-27,11.0
858,2017-05-28,66.0
858,2017-05-29,121.0
858,2017-05-30,60.5
858,2017-05-31,22.0
858,2017-06-01,187.0
858,2017-06-02,88.0
858,2017-06-03,11.0
858,2017-06-04,38.5
858,2017-06-05,148.5
858,2017-06-06,60.5
858,2017-06-07,22.0
858,2017-06-08,313.5
858,2017-06-09,121.0
858,2017-06-10,11.0
858,2017-06-11,99.0
858,2017-06-12,198.0
858,2017-06-13,38.5
858,2017-06-14,27.5
858,2017-06-15,258.5
858,2017-06-16,115.5
858,2017-06-17,11.0
858,2017-06-18,99.0
858,2017-06-19,170.5
858,2017-06-20,88.0
858,2017-06-21,38.5
858,2017-06-22,165.0
858,2017-06-23,104.5
858,2017-06-24,5.5
858,2017-06-25,88.0
858,2017-06-26,99.0
858,2017-06-27,88.0
858,2017-06-28,44.0
858,2017-06-29,330.0
858,2017-06-30,88.0
858,2017-07-01,16.5
858,2017-07-02,55.0
858,2017-07-03,137.5
858,2017-07-04,44.0
858,2017-07-05,22.0
858,2017-07-06,236.5
858,2017-07-07,22.0
858,2017-07-08,33.0
858,2017-07-09,60.5
858,2017-07-10,93.5
858,2017-07-11,115.5
858,2017-07-12,38.5
858,2017-07-13,280.5
858,2017-07-14,104.5
858,2017-07-15,11.0
858,2017-07-16,44.0
858,2017-07-17,60.5
858,2017-07-18,22.0
858,2017-07-19,22.0
858,2017-07-20,165.0
858,2017-07-21,49.5
858,2017-07-22,5.5
858,2017-07-23,77.0
858,2017-07-24,110.0
858,2017-07-25,82.5
858,2017-07-26,22.0
858,2017-07-27,170.5
858,2017-07-28,99.0
858,2017-07-29,11.0
858,2017-07-30,55.0
858,2017-07-31,143.0
858,2017-08-01,71.5
859,2017-04-03,31.2000000011
859,2017-04-04,3.1200000001
859,2017-04-05,3.12
859,2017-04-06,57.720000002
859,2017-04-07,14.0400000004
859,2017-04-10,53.0400000021
859,2017-04-11,3.12
859,2017-04-12,1.56
859,2017-04-13,56.160000002
859,2017-04-14,3.1200000001
859,2017-04-15,12.4800000004
859,2017-04-17,57.7200000022
859,2017-04-18,4.6800000001
859,2017-04-19,3.12
859,2017-04-20,96.7200000036
859,2017-04-21,6.2400000001
859,2017-04-22,20.2800000007
859,2017-04-23,1.56
859,2017-04-24,76.4400000029
859,2017-04-25,7.8000000003
859,2017-04-27,106.080000004
859,2017-04-28,7.8000000002
859,2017-04-29,10.9200000003
859,2017-04-30,12.4800000004
859,2017-05-01,28.0800000009
859,2017-05-02,9.3600000003
859,2017-05-03,1.56
859,2017-05-04,62.4000000023
859,2017-05-05,3.1200000001
859,2017-05-06,10.9200000003
859,2017-05-07,4.6800000001
859,2017-05-08,24.9600000008
859,2017-05-09,17.1600000006
859,2017-05-10,3.12
859,2017-05-11,68.6400000026
859,2017-05-12,17.1600000006
859,2017-05-13,1.56
859,2017-05-14,3.1200000001
859,2017-05-15,46.8000000018
859,2017-05-16,31.2000000011
859,2017-05-17,1.56
859,2017-05-18,85.8000000032
859,2017-05-19,4.6800000001
859,2017-05-20,4.6800000001
859,2017-05-21,15.6000000006
859,2017-05-22,29.640000001
859,2017-05-23,12.4800000004
859,2017-05-24,4.6800000001
859,2017-05-25,53.0400000019
859,2017-05-26,15.6000000005
859,2017-05-27,4.6800000001
859,2017-05-28,9.3600000003
859,2017-05-29,37.4400000014
859,2017-05-30,20.2800000007
859,2017-05-31,7.8000000001
859,2017-06-01,252.7200000099
859,2017-06-02,20.2800000007
859,2017-06-03,4.6800000001
859,2017-06-04,10.9200000004
859,2017-06-05,39.0000000015
859,2017-06-06,9.3600000003
859,2017-06-07,3.1200000001
859,2017-06-08,123.2400000046
859,2017-06-09,21.8400000007
859,2017-06-10,7.8000000002
859,2017-06-11,15.6000000006
859,2017-06-12,54.600000002
859,2017-06-13,18.7200000007
859,2017-06-14,4.6800000001
859,2017-06-15,126.3600000049
859,2017-06-16,26.5200000009
859,2017-06-17,7.8000000003
859,2017-06-19,46.8000000018
859,2017-06-20,20.2800000007
859,2017-06-21,7.8000000002
859,2017-06-22,88.9200000033
859,2017-06-23,17.1600000006
859,2017-06-24,15.6000000005
859,2017-06-25,28.080000001
859,2017-06-26,51.4800000019
859,2017-06-27,15.6000000006
859,2017-06-28,9.3600000002
859,2017-06-29,98.2800000037
859,2017-06-30,20.2800000007
859,2017-07-01,7.8000000002
859,2017-07-02,15.6000000006
859,2017-07-03,79.560000003
859,2017-07-04,7.8000000003
859,2017-07-05,1.56
859,2017-07-06,96.7200000036
859,2017-07-07,26.5200000009
859,2017-07-08,7.8000000001
859,2017-07-09,17.1600000006
859,2017-07-10,74.8800000029
859,2017-07-11,29.6400000011
859,2017-07-12,7.8000000002
859,2017-07-13,110.7600000041
859,2017-07-14,12.4800000004
859,2017-07-16,12.4800000004
859,2017-07-17,56.1600000021
859,2017-07-18,6.2400000002
859,2017-07-19,6.2400000002
859,2017-07-20,92.0400000034
859,2017-07-21,23.4000000008
859,2017-07-22,1.56
859,2017-07-23,21.8400000008
859,2017-07-24,59.2800000022
859,2017-07-25,18.7200000007
859,2017-07-26,7.8000000001
859,2017-07-27,92.0400000035
859,2017-07-28,17.1600000006
859,2017-07-29,3.1200000001
859,2017-07-30,23.4000000009
859,2017-07-31,49.9200000017
859,2017-08-01,12.4800000004
866,2017-04-05,15.0
866,2017-04-06,10.0
866,2017-04-07,35.0
866,2017-04-10,120.0
866,2017-04-12,15.0
866,2017-04-13,5.0
866,2017-04-14,35.0
866,2017-04-15,20.0
866,2017-04-19,5.0
866,2017-04-20,10.0
866,2017-04-21,15.0
866,2017-04-22,10.0
866,2017-04-24,40.0
866,2017-04-26,10.0
866,2017-04-27,10.0
866,2017-04-28,125.0
866,2017-04-29,5.0
866,2017-05-01,10.0
866,2017-05-03,15.0
866,2017-05-04,10.0
866,2017-05-06,5.0
866,2017-05-08,5.0
866,2017-05-10,10.0
866,2017-05-11,5.0
866,2017-05-12,34.59
866,2017-05-13,10.41
866,2017-05-15,10.0
866,2017-05-17,10.0
866,2017-05-18,5.0
866,2017-05-19,15.0
866,2017-05-20,10.0
866,2017-05-22,5.0
866,2017-05-24,10.0
866,2017-05-25,10.0
866,2017-05-26,20.0
866,2017-05-29,10.0
866,2017-05-31,20.0
866,2017-06-01,5.0
866,2017-06-02,20.0
866,2017-06-03,5.0
866,2017-06-05,10.0
866,2017-06-07,10.0
866,2017-06-08,10.0
866,2017-06-09,25.0
866,2017-06-12,10.0
866,2017-06-14,15.0
866,2017-06-15,5.0
866,2017-06-16,10.0
866,2017-06-19,10.0
866,2017-06-21,5.0
866,2017-06-22,5.0
866,2017-06-23,20.0
866,2017-06-24,10.0
866,2017-06-28,115.0
866,2017-06-30,160.0
866,2017-07-01,5.0
866,2017-07-03,160.0
866,2017-07-05,150.0
866,2017-07-06,5.0
866,2017-07-07,120.0
866,2017-07-08,30.0
866,2017-07-10,45.0
866,2017-07-12,5.0
866,2017-07-13,15.0
866,2017-07-14,5.0
866,2017-07-17,15.0
866,2017-07-19,15.0
866,2017-07-20,15.0
866,2017-07-21,25.0
866,2017-07-22,5.0
866,2017-07-24,10.0
866,2017-07-26,10.0
866,2017-07-27,5.0
866,2017-07-28,5.0
866,2017-07-31,20.0
889,2017-04-04,6.0
889,2017-04-05,6.0
889,2017-04-06,8.0
889,2017-04-18,10.0
889,2017-04-19,4.0
889,2017-04-20,6.0
889,2017-04-22,10.0
889,2017-04-24,8.0
889,2017-04-25,20.0
889,2017-04-26,20.0
889,2017-04-27,2.0
889,2017-04-28,18.0
889,2017-04-29,52.0
889,2017-04-30,8.0
889,2017-05-01,16.0
889,2017-05-02,60.0
889,2017-05-03,38.0
889,2017-05-04,30.0
889,2017-05-05,34.0
889,2017-05-06,52.0
889,2017-05-07,10.0
889,2017-05-08,8.0
889,2017-05-09,72.0
889,2017-05-10,32.0
889,2017-05-11,22.0
889,2017-05-12,32.0
889,2017-05-13,32.0
889,2017-05-14,5.0
889,2017-05-15,6.0
889,2017-05-16,34.0
889,2017-05-17,30.0
889,2017-05-18,18.0
889,2017-05-19,42.0
889,2017-05-20,38.0
889,2017-05-21,2.0
889,2017-05-22,14.0
889,2017-05-23,26.0
889,2017-05-24,26.0
889,2017-05-25,16.0
889,2017-05-26,32.0
889,2017-05-27,28.0
889,2017-05-28,2.0
889,2017-05-29,4.0
889,2017-05-30,18.0
889,2017-05-31,19.0
889,2017-06-01,6.0
889,2017-06-02,10.0
889,2017-06-03,14.0
889,2017-06-04,1.0
889,2017-06-05,6.0
889,2017-06-06,26.0
889,2017-06-07,15.0
889,2017-06-08,18.0
889,2017-06-09,22.0
889,2017-06-10,8.0
889,2017-06-11,2.0
889,2017-06-12,8.0
889,2017-06-13,12.0
889,2017-06-14,15.0
889,2017-06-15,4.0
889,2017-06-16,12.0
889,2017-06-17,14.0
889,2017-06-19,6.0
889,2017-06-20,12.0
889,2017-06-21,47.0
889,2017-06-22,24.0
889,2017-06-23,26.0
889,2017-06-26,2.0
889,2017-06-28,192.0
889,2017-06-29,10.0
889,2017-06-30,8.0
889,2017-07-01,12.0
889,2017-07-02,148.0
889,2017-07-04,4.0
889,2017-07-05,208.0
889,2017-07-07,12.0
889,2017-07-08,8.0
