№ акции,Ценовая группа,Код продукта,Начало отгрузок,Конец отгрузок,Начало реализации,Конец реализации
13572.0,ОКЕЙ---С-ПБ,2955,29.07.2017,29.07.2017,10.08.2017,10.08.2017
13573.0,ОКЕЙ---С-ПБ,3382,29.07.2017,29.07.2017,10.08.2017,10.08.2017
13574.0,ОКЕЙ---С-ПБ,9109,29.07.2017,29.07.2017,10.08.2017,10.08.2017
13575.0,АШАН МП СПБ безНДС,0415,29.07.2017,29.07.2017,31.07.2017,31.07.2017
13576.0,АШАН МП СПБ безНДС,2955,29.07.2017,29.07.2017,31.07.2017,31.07.2017
13577.0,АШАН МП СПБ безНДС,3902,29.07.2017,29.07.2017,31.07.2017,31.07.2017
13585.0,АШАН МП САМ безНДС,2955,29.07.2017,29.07.2017,31.07.2017,31.07.2017
13586.0,АШАН МП САМ безНДС,3902,29.07.2017,29.07.2017,31.07.2017,31.07.2017
13590.0,АШАН МП САМ безНДС,3897,29.07.2017,29.07.2017,07.08.2017,07.08.2017
13218.0,ОКЕЙ--МОСКВА,2398,30.07.2017,30.07.2017,27.07.2017,27.07.2017
13231.0,Метро РЦ,3382,30.07.2017,30.07.2017,27.07.2017,27.07.2017
13324.0,Метро РЦ,5715,30.07.2017,30.07.2017,10.08.2017,10.08.2017
13418.0,ЛЕНТА-ЕВРОПА-СПБ,4650,30.07.2017,30.07.2017,25.07.2017,25.07.2017
13420.0,ЛЕНТА-ЕВРОПА-СПБ,0652,30.07.2017,30.07.2017,25.07.2017,25.07.2017
13429.0,ЛЕНТА-ЕВРОПА-СПБ,3665,30.07.2017,30.07.2017,27.07.2017,27.07.2017
13431.0,ЛЕНТА-ЕВРОПА-СПБ,3668,30.07.2017,30.07.2017,27.07.2017,27.07.2017
13487.0,Зельгрос,4916,30.07.2017,30.07.2017,26.07.2017,26.07.2017
13488.0,Зельгрос,9165,30.07.2017,30.07.2017,26.07.2017,26.07.2017
13525.0,ИНТЕРТОРГ МАТРИЦА,9745,30.07.2017,30.07.2017,02.08.2017,02.08.2017
13526.0,ИНТЕРТОРГ МАТРИЦА,9744,30.07.2017,30.07.2017,02.08.2017,02.08.2017
13556.0,ИНТЕРТОРГ МАТРИЦА,9027,30.07.2017,30.07.2017,26.07.2017,26.07.2017
13558.0,ИНТЕРТОРГ МАТРИЦА,9747,30.07.2017,30.07.2017,26.07.2017,26.07.2017
13563.0,АШАН МП РЦ без НДС,2955,30.07.2017,30.07.2017,31.07.2017,31.07.2017
13572.0,ОКЕЙ---С-ПБ,2955,30.07.2017,30.07.2017,10.08.2017,10.08.2017
13573.0,ОКЕЙ---С-ПБ,3382,30.07.2017,30.07.2017,10.08.2017,10.08.2017
13574.0,ОКЕЙ---С-ПБ,9109,30.07.2017,30.07.2017,10.08.2017,10.08.2017
13575.0,АШАН МП СПБ безНДС,0415,30.07.2017,30.07.2017,31.07.2017,31.07.2017
13576.0,АШАН МП СПБ безНДС,2955,30.07.2017,30.07.2017,31.07.2017,31.07.2017
13577.0,АШАН МП СПБ безНДС,3902,30.07.2017,30.07.2017,31.07.2017,31.07.2017
13296.0,Метро МП питер,3382,31.07.2017,31.07.2017,27.07.2017,27.07.2017
13308.0,ОКЕЙ--МОСКВА,2955,31.07.2017,31.07.2017,10.08.2017,10.08.2017
13309.0,ОКЕЙ--МОСКВА,3382,31.07.2017,31.07.2017,10.08.2017,10.08.2017
13418.0,ЛЕНТА-ЕВРОПА-СПБ,4650,31.07.2017,31.07.2017,25.07.2017,25.07.2017
13420.0,ЛЕНТА-ЕВРОПА-СПБ,0652,31.07.2017,31.07.2017,25.07.2017,25.07.2017
13429.0,ЛЕНТА-ЕВРОПА-СПБ,3665,31.07.2017,31.07.2017,27.07.2017,27.07.2017
13431.0,ЛЕНТА-ЕВРОПА-СПБ,3668,31.07.2017,31.07.2017,27.07.2017,27.07.2017
13433.0,ЛЕНТА-ЕВРОПА,6100,31.07.2017,31.07.2017,27.07.2017,27.07.2017
13442.0,ЛЕНТА-УРАЛ,4650,31.07.2017,31.07.2017,25.07.2017,25.07.2017
13447.0,ЛЕНТА-УРАЛ,3665,31.07.2017,31.07.2017,27.07.2017,27.07.2017
13448.0,ЛЕНТА-УРАЛ,3668,31.07.2017,31.07.2017,27.07.2017,27.07.2017
13487.0,Зельгрос,4916,31.07.2017,31.07.2017,26.07.2017,26.07.2017
13488.0,Зельгрос,9165,31.07.2017,31.07.2017,26.07.2017,26.07.2017
13548.0,МАТРИЦА ЛЮБАВУШКА,9744,31.07.2017,31.07.2017,24.07.2017,24.07.2017
13549.0,МАТРИЦА ЛЮБАВУШКА,9745,31.07.2017,31.07.2017,24.07.2017,24.07.2017
13562.0,АШАН МП РЦ без НДС,0415,31.07.2017,31.07.2017,31.07.2017,31.07.2017
13565.0,АШАН МП РЦ без НДС,3902,31.07.2017,31.07.2017,31.07.2017,31.07.2017
13570.0,АШАН МП РЦ без НДС,3897,31.07.2017,31.07.2017,07.08.2017,07.08.2017
13572.0,ОКЕЙ---С-ПБ,2955,31.07.2017,31.07.2017,10.08.2017,10.08.2017
13573.0,ОКЕЙ---С-ПБ,3382,31.07.2017,31.07.2017,10.08.2017,10.08.2017
13574.0,ОКЕЙ---С-ПБ,9109,31.07.2017,31.07.2017,10.08.2017,10.08.2017
13576.0,АШАН МП СПБ безНДС,2955,31.07.2017,31.07.2017,31.07.2017,31.07.2017
13577.0,АШАН МП СПБ безНДС,3902,31.07.2017,31.07.2017,31.07.2017,31.07.2017
13580.0,АШАН МП СПБ безНДС,3382,31.07.2017,31.07.2017,07.08.2017,07.08.2017
13581.0,АШАН МП СПБ безНДС,0827,31.07.2017,31.07.2017,07.08.2017,07.08.2017
13218.0,ОКЕЙ--МОСКВА,2398,01.08.2017,01.08.2017,27.07.2017,27.07.2017
13308.0,ОКЕЙ--МОСКВА,2955,01.08.2017,01.08.2017,10.08.2017,10.08.2017
13309.0,ОКЕЙ--МОСКВА,3382,01.08.2017,01.08.2017,10.08.2017,10.08.2017
13324.0,Метро РЦ,5715,01.08.2017,01.08.2017,10.08.2017,10.08.2017
13327.0,ОКЕЙ-МАТРИЦА,2955,01.08.2017,01.08.2017,10.08.2017,10.08.2017
13328.0,ОКЕЙ-МАТРИЦА,3382,01.08.2017,01.08.2017,10.08.2017,10.08.2017
13329.0,ОКЕЙ-МАТРИЦА,9109,01.08.2017,01.08.2017,10.08.2017,10.08.2017
13418.0,ЛЕНТА-ЕВРОПА-СПБ,4650,01.08.2017,01.08.2017,25.07.2017,25.07.2017
13420.0,ЛЕНТА-ЕВРОПА-СПБ,0652,01.08.2017,01.08.2017,25.07.2017,25.07.2017
13429.0,ЛЕНТА-ЕВРОПА-СПБ,3665,01.08.2017,01.08.2017,27.07.2017,27.07.2017
13431.0,ЛЕНТА-ЕВРОПА-СПБ,3668,01.08.2017,01.08.2017,27.07.2017,27.07.2017
13443.0,ЛЕНТА-УРАЛ,0652,01.08.2017,01.08.2017,25.07.2017,25.07.2017
13548.0,МАТРИЦА ЛЮБАВУШКА,9744,01.08.2017,01.08.2017,24.07.2017,24.07.2017
13549.0,МАТРИЦА ЛЮБАВУШКА,9745,01.08.2017,01.08.2017,24.07.2017,24.07.2017
13563.0,АШАН МП РЦ без НДС,2955,01.08.2017,01.08.2017,31.07.2017,31.07.2017
13568.0,АШАН МП РЦ без НДС,3382,01.08.2017,01.08.2017,07.08.2017,07.08.2017
13569.0,АШАН МП РЦ без НДС,0827,01.08.2017,01.08.2017,07.08.2017,07.08.2017
13572.0,ОКЕЙ---С-ПБ,2955,01.08.2017,01.08.2017,10.08.2017,10.08.2017
13573.0,ОКЕЙ---С-ПБ,3382,01.08.2017,01.08.2017,10.08.2017,10.08.2017
13574.0,ОКЕЙ---С-ПБ,9109,01.08.2017,01.08.2017,10.08.2017,10.08.2017
13575.0,АШАН МП СПБ безНДС,0415,01.08.2017,01.08.2017,31.07.2017,31.07.2017
13576.0,АШАН МП СПБ безНДС,2955,01.08.2017,01.08.2017,31.07.2017,31.07.2017
13577.0,АШАН МП СПБ безНДС,3902,01.08.2017,01.08.2017,31.07.2017,31.07.2017
13580.0,АШАН МП СПБ безНДС,3382,01.08.2017,01.08.2017,07.08.2017,07.08.2017
13231.0,Метро РЦ,3382,02.08.2017,02.08.2017,27.07.2017,27.07.2017
13308.0,ОКЕЙ--МОСКВА,2955,02.08.2017,02.08.2017,10.08.2017,10.08.2017
13309.0,ОКЕЙ--МОСКВА,3382,02.08.2017,02.08.2017,10.08.2017,10.08.2017
13327.0,ОКЕЙ-МАТРИЦА,2955,02.08.2017,02.08.2017,10.08.2017,10.08.2017
13328.0,ОКЕЙ-МАТРИЦА,3382,02.08.2017,02.08.2017,10.08.2017,10.08.2017
13329.0,ОКЕЙ-МАТРИЦА,9109,02.08.2017,02.08.2017,10.08.2017,10.08.2017
13420.0,ЛЕНТА-ЕВРОПА-СПБ,0652,02.08.2017,02.08.2017,25.07.2017,25.07.2017
13429.0,ЛЕНТА-ЕВРОПА-СПБ,3665,02.08.2017,02.08.2017,27.07.2017,27.07.2017
13431.0,ЛЕНТА-ЕВРОПА-СПБ,3668,02.08.2017,02.08.2017,27.07.2017,27.07.2017
13512.0,ЛЕНТА-УРАЛ,2222,02.08.2017,02.08.2017,15.08.2017,15.08.2017
13513.0,ЛЕНТА-УРАЛ,2295,02.08.2017,02.08.2017,15.08.2017,15.08.2017
13525.0,ИНТЕРТОРГ МАТРИЦА,9745,02.08.2017,02.08.2017,02.08.2017,02.08.2017
13526.0,ИНТЕРТОРГ МАТРИЦА,9744,02.08.2017,02.08.2017,02.08.2017,02.08.2017
13527.0,ИНТЕРТОРГ МАТРИЦА,9253,02.08.2017,02.08.2017,09.08.2017,09.08.2017
13531.0,Зельгрос,9169,02.08.2017,02.08.2017,09.08.2017,09.08.2017
13536.0,Зельгрос,3382,02.08.2017,02.08.2017,09.08.2017,09.08.2017
13548.0,МАТРИЦА ЛЮБАВУШКА,9744,02.08.2017,02.08.2017,24.07.2017,24.07.2017
13549.0,МАТРИЦА ЛЮБАВУШКА,9745,02.08.2017,02.08.2017,24.07.2017,24.07.2017
13556.0,ИНТЕРТОРГ МАТРИЦА,9027,02.08.2017,02.08.2017,26.07.2017,26.07.2017
13558.0,ИНТЕРТОРГ МАТРИЦА,9747,02.08.2017,02.08.2017,26.07.2017,26.07.2017
13562.0,АШАН МП РЦ без НДС,0415,02.08.2017,02.08.2017,31.07.2017,31.07.2017
13565.0,АШАН МП РЦ без НДС,3902,02.08.2017,02.08.2017,31.07.2017,31.07.2017
13570.0,АШАН МП РЦ без НДС,3897,02.08.2017,02.08.2017,07.08.2017,07.08.2017
13572.0,ОКЕЙ---С-ПБ,2955,02.08.2017,02.08.2017,10.08.2017,10.08.2017
13573.0,ОКЕЙ---С-ПБ,3382,02.08.2017,02.08.2017,10.08.2017,10.08.2017
13574.0,ОКЕЙ---С-ПБ,9109,02.08.2017,02.08.2017,10.08.2017,10.08.2017
13576.0,АШАН МП СПБ безНДС,2955,02.08.2017,02.08.2017,31.07.2017,31.07.2017
13577.0,АШАН МП СПБ безНДС,3902,02.08.2017,02.08.2017,31.07.2017,31.07.2017
13580.0,АШАН МП СПБ безНДС,3382,02.08.2017,02.08.2017,07.08.2017,07.08.2017
13581.0,АШАН МП СПБ безНДС,0827,02.08.2017,02.08.2017,07.08.2017,07.08.2017
13588.0,АШАН МП САМ безНДС,3382,02.08.2017,02.08.2017,07.08.2017,07.08.2017
13589.0,АШАН МП САМ безНДС,0827,02.08.2017,02.08.2017,07.08.2017,07.08.2017
13612.0,Перекресток безНДС,8762,02.08.2017,02.08.2017,10.08.2017,10.08.2017
13615.0,ЛЕНТА-УРАЛ,9745,02.08.2017,02.08.2017,24.08.2017,24.08.2017
13616.0,ЛЕНТА-УРАЛ,9744,02.08.2017,02.08.2017,24.08.2017,24.08.2017
13218.0,ОКЕЙ--МОСКВА,2398,03.08.2017,03.08.2017,27.07.2017,27.07.2017
13308.0,ОКЕЙ--МОСКВА,2955,03.08.2017,03.08.2017,10.08.2017,10.08.2017
13309.0,ОКЕЙ--МОСКВА,3382,03.08.2017,03.08.2017,10.08.2017,10.08.2017
13327.0,ОКЕЙ-МАТРИЦА,2955,03.08.2017,03.08.2017,10.08.2017,10.08.2017
13328.0,ОКЕЙ-МАТРИЦА,3382,03.08.2017,03.08.2017,10.08.2017,10.08.2017
13329.0,ОКЕЙ-МАТРИЦА,9109,03.08.2017,03.08.2017,10.08.2017,10.08.2017
13418.0,ЛЕНТА-ЕВРОПА-СПБ,4650,03.08.2017,03.08.2017,25.07.2017,25.07.2017
13420.0,ЛЕНТА-ЕВРОПА-СПБ,0652,03.08.2017,03.08.2017,25.07.2017,25.07.2017
13429.0,ЛЕНТА-ЕВРОПА-СПБ,3665,03.08.2017,03.08.2017,27.07.2017,27.07.2017
13431.0,ЛЕНТА-ЕВРОПА-СПБ,3668,03.08.2017,03.08.2017,27.07.2017,27.07.2017
13433.0,ЛЕНТА-ЕВРОПА,6100,03.08.2017,03.08.2017,27.07.2017,27.07.2017
13442.0,ЛЕНТА-УРАЛ,4650,03.08.2017,03.08.2017,25.07.2017,25.07.2017
13443.0,ЛЕНТА-УРАЛ,0652,03.08.2017,03.08.2017,25.07.2017,25.07.2017
13447.0,ЛЕНТА-УРАЛ,3665,03.08.2017,03.08.2017,27.07.2017,27.07.2017
13448.0,ЛЕНТА-УРАЛ,3668,03.08.2017,03.08.2017,27.07.2017,27.07.2017
13512.0,ЛЕНТА-УРАЛ,2222,03.08.2017,03.08.2017,15.08.2017,15.08.2017
13513.0,ЛЕНТА-УРАЛ,2295,03.08.2017,03.08.2017,15.08.2017,15.08.2017
13529.0,Зельгрос,9166,03.08.2017,03.08.2017,09.08.2017,09.08.2017
13531.0,Зельгрос,9169,03.08.2017,03.08.2017,09.08.2017,09.08.2017
13536.0,Зельгрос,3382,03.08.2017,03.08.2017,09.08.2017,09.08.2017
13548.0,МАТРИЦА ЛЮБАВУШКА,9744,03.08.2017,03.08.2017,24.07.2017,24.07.2017
13549.0,МАТРИЦА ЛЮБАВУШКА,9745,03.08.2017,03.08.2017,24.07.2017,24.07.2017
13563.0,АШАН МП РЦ без НДС,2955,03.08.2017,03.08.2017,31.07.2017,31.07.2017
13568.0,АШАН МП РЦ без НДС,3382,03.08.2017,03.08.2017,07.08.2017,07.08.2017
13572.0,ОКЕЙ---С-ПБ,2955,03.08.2017,03.08.2017,10.08.2017,10.08.2017
13573.0,ОКЕЙ---С-ПБ,3382,03.08.2017,03.08.2017,10.08.2017,10.08.2017
13574.0,ОКЕЙ---С-ПБ,9109,03.08.2017,03.08.2017,10.08.2017,10.08.2017
13575.0,АШАН МП СПБ безНДС,0415,03.08.2017,03.08.2017,31.07.2017,31.07.2017
13576.0,АШАН МП СПБ безНДС,2955,03.08.2017,03.08.2017,31.07.2017,31.07.2017
13577.0,АШАН МП СПБ безНДС,3902,03.08.2017,03.08.2017,31.07.2017,31.07.2017
13580.0,АШАН МП СПБ безНДС,3382,03.08.2017,03.08.2017,07.08.2017,07.08.2017
13588.0,АШАН МП САМ безНДС,3382,03.08.2017,03.08.2017,07.08.2017,07.08.2017
13589.0,АШАН МП САМ безНДС,0827,03.08.2017,03.08.2017,07.08.2017,07.08.2017
13615.0,ЛЕНТА-УРАЛ,9745,03.08.2017,03.08.2017,24.08.2017,24.08.2017
13616.0,ЛЕНТА-УРАЛ,9744,03.08.2017,03.08.2017,24.08.2017,24.08.2017
13308.0,ОКЕЙ--МОСКВА,2955,04.08.2017,04.08.2017,10.08.2017,10.08.2017
13309.0,ОКЕЙ--МОСКВА,3382,04.08.2017,04.08.2017,10.08.2017,10.08.2017
13324.0,Метро РЦ,5715,04.08.2017,04.08.2017,10.08.2017,10.08.2017
13345.0,Метро МП питер,5715,04.08.2017,04.08.2017,10.08.2017,10.08.2017
13418.0,ЛЕНТА-ЕВРОПА-СПБ,4650,04.08.2017,04.08.2017,25.07.2017,25.07.2017
13420.0,ЛЕНТА-ЕВРОПА-СПБ,0652,04.08.2017,04.08.2017,25.07.2017,25.07.2017
13429.0,ЛЕНТА-ЕВРОПА-СПБ,3665,04.08.2017,04.08.2017,27.07.2017,27.07.2017
13431.0,ЛЕНТА-ЕВРОПА-СПБ,3668,04.08.2017,04.08.2017,27.07.2017,27.07.2017
13512.0,ЛЕНТА-УРАЛ,2222,04.08.2017,04.08.2017,15.08.2017,15.08.2017
13513.0,ЛЕНТА-УРАЛ,2295,04.08.2017,04.08.2017,15.08.2017,15.08.2017
13548.0,МАТРИЦА ЛЮБАВУШКА,9744,04.08.2017,04.08.2017,24.07.2017,24.07.2017
13549.0,МАТРИЦА ЛЮБАВУШКА,9745,04.08.2017,04.08.2017,24.07.2017,24.07.2017
13562.0,АШАН МП РЦ без НДС,0415,04.08.2017,04.08.2017,31.07.2017,31.07.2017
13569.0,АШАН МП РЦ без НДС,0827,04.08.2017,04.08.2017,07.08.2017,07.08.2017
13570.0,АШАН МП РЦ без НДС,3897,04.08.2017,04.08.2017,07.08.2017,07.08.2017
13572.0,ОКЕЙ---С-ПБ,2955,04.08.2017,04.08.2017,10.08.2017,10.08.2017
13573.0,ОКЕЙ---С-ПБ,3382,04.08.2017,04.08.2017,10.08.2017,10.08.2017
13574.0,ОКЕЙ---С-ПБ,9109,04.08.2017,04.08.2017,10.08.2017,10.08.2017
13576.0,АШАН МП СПБ безНДС,2955,04.08.2017,04.08.2017,31.07.2017,31.07.2017
13577.0,АШАН МП СПБ безНДС,3902,04.08.2017,04.08.2017,31.07.2017,31.07.2017
13580.0,АШАН МП СПБ безНДС,3382,04.08.2017,04.08.2017,07.08.2017,07.08.2017
13581.0,АШАН МП СПБ безНДС,0827,04.08.2017,04.08.2017,07.08.2017,07.08.2017
13588.0,АШАН МП САМ безНДС,3382,04.08.2017,04.08.2017,07.08.2017,07.08.2017
13589.0,АШАН МП САМ безНДС,0827,04.08.2017,04.08.2017,07.08.2017,07.08.2017
13612.0,Перекресток безНДС,8762,04.08.2017,04.08.2017,10.08.2017,10.08.2017
13308.0,ОКЕЙ--МОСКВА,2955,05.08.2017,05.08.2017,10.08.2017,10.08.2017
13309.0,ОКЕЙ--МОСКВА,3382,05.08.2017,05.08.2017,10.08.2017,10.08.2017
13408.0,Верный М,9208,05.08.2017,05.08.2017,01.08.2017,01.08.2017
13418.0,ЛЕНТА-ЕВРОПА-СПБ,4650,05.08.2017,05.08.2017,25.07.2017,25.07.2017
13420.0,ЛЕНТА-ЕВРОПА-СПБ,0652,05.08.2017,05.08.2017,25.07.2017,25.07.2017
13429.0,ЛЕНТА-ЕВРОПА-СПБ,3665,05.08.2017,05.08.2017,27.07.2017,27.07.2017
13431.0,ЛЕНТА-ЕВРОПА-СПБ,3668,05.08.2017,05.08.2017,27.07.2017,27.07.2017
13487.0,Зельгрос,4916,05.08.2017,05.08.2017,26.07.2017,26.07.2017
13488.0,Зельгрос,9165,05.08.2017,05.08.2017,26.07.2017,26.07.2017
13512.0,ЛЕНТА-УРАЛ,2222,05.08.2017,05.08.2017,15.08.2017,15.08.2017
13513.0,ЛЕНТА-УРАЛ,2295,05.08.2017,05.08.2017,15.08.2017,15.08.2017
13548.0,МАТРИЦА ЛЮБАВУШКА,9744,05.08.2017,05.08.2017,24.07.2017,24.07.2017
13549.0,МАТРИЦА ЛЮБАВУШКА,9745,05.08.2017,05.08.2017,24.07.2017,24.07.2017
13572.0,ОКЕЙ---С-ПБ,2955,05.08.2017,05.08.2017,10.08.2017,10.08.2017
13573.0,ОКЕЙ---С-ПБ,3382,05.08.2017,05.08.2017,10.08.2017,10.08.2017
13574.0,ОКЕЙ---С-ПБ,9109,05.08.2017,05.08.2017,10.08.2017,10.08.2017
13575.0,АШАН МП СПБ безНДС,0415,05.08.2017,05.08.2017,31.07.2017,31.07.2017
13576.0,АШАН МП СПБ безНДС,2955,05.08.2017,05.08.2017,31.07.2017,31.07.2017
13580.0,АШАН МП СПБ безНДС,3382,05.08.2017,05.08.2017,07.08.2017,07.08.2017
13581.0,АШАН МП СПБ безНДС,0827,05.08.2017,05.08.2017,07.08.2017,07.08.2017
13588.0,АШАН МП САМ безНДС,3382,05.08.2017,05.08.2017,07.08.2017,07.08.2017
13589.0,АШАН МП САМ безНДС,0827,05.08.2017,05.08.2017,07.08.2017,07.08.2017
13615.0,ЛЕНТА-УРАЛ,9745,05.08.2017,05.08.2017,24.08.2017,24.08.2017
13616.0,ЛЕНТА-УРАЛ,9744,05.08.2017,05.08.2017,24.08.2017,24.08.2017
13308.0,ОКЕЙ--МОСКВА,2955,06.08.2017,06.08.2017,10.08.2017,10.08.2017
13309.0,ОКЕЙ--МОСКВА,3382,06.08.2017,06.08.2017,10.08.2017,10.08.2017
13355.0,ДиксиМосква,2140,06.08.2017,06.08.2017,14.08.2017,14.08.2017
13412.0,Билла,7224,06.08.2017,06.08.2017,10.08.2017,10.08.2017
13418.0,ЛЕНТА-ЕВРОПА-СПБ,4650,06.08.2017,06.08.2017,25.07.2017,25.07.2017
13420.0,ЛЕНТА-ЕВРОПА-СПБ,0652,06.08.2017,06.08.2017,25.07.2017,25.07.2017
13429.0,ЛЕНТА-ЕВРОПА-СПБ,3665,06.08.2017,06.08.2017,27.07.2017,27.07.2017
13431.0,ЛЕНТА-ЕВРОПА-СПБ,3668,06.08.2017,06.08.2017,27.07.2017,27.07.2017
13487.0,Зельгрос,4916,06.08.2017,06.08.2017,26.07.2017,26.07.2017
13488.0,Зельгрос,9165,06.08.2017,06.08.2017,26.07.2017,26.07.2017
13489.0,Билла,0652,06.08.2017,06.08.2017,01.08.2017,01.08.2017
13525.0,ИНТЕРТОРГ МАТРИЦА,9745,06.08.2017,06.08.2017,02.08.2017,02.08.2017
13526.0,ИНТЕРТОРГ МАТРИЦА,9744,06.08.2017,06.08.2017,02.08.2017,02.08.2017
13527.0,ИНТЕРТОРГ МАТРИЦА,9253,06.08.2017,06.08.2017,09.08.2017,09.08.2017
13529.0,Зельгрос,9166,06.08.2017,06.08.2017,09.08.2017,09.08.2017
13530.0,Зельгрос,9163,06.08.2017,06.08.2017,09.08.2017,09.08.2017
13531.0,Зельгрос,9169,06.08.2017,06.08.2017,09.08.2017,09.08.2017
13536.0,Зельгрос,3382,06.08.2017,06.08.2017,09.08.2017,09.08.2017
13568.0,АШАН МП РЦ без НДС,3382,06.08.2017,06.08.2017,07.08.2017,07.08.2017
13572.0,ОКЕЙ---С-ПБ,2955,06.08.2017,06.08.2017,10.08.2017,10.08.2017
13573.0,ОКЕЙ---С-ПБ,3382,06.08.2017,06.08.2017,10.08.2017,10.08.2017
13574.0,ОКЕЙ---С-ПБ,9109,06.08.2017,06.08.2017,10.08.2017,10.08.2017
13580.0,АШАН МП СПБ безНДС,3382,06.08.2017,06.08.2017,07.08.2017,07.08.2017
13581.0,АШАН МП СПБ безНДС,0827,06.08.2017,06.08.2017,07.08.2017,07.08.2017
13296.0,Метро МП питер,3382,07.08.2017,07.08.2017,27.07.2017,27.07.2017
13308.0,ОКЕЙ--МОСКВА,2955,07.08.2017,07.08.2017,10.08.2017,10.08.2017
13309.0,ОКЕЙ--МОСКВА,3382,07.08.2017,07.08.2017,10.08.2017,10.08.2017
13329.0,ОКЕЙ-МАТРИЦА,9109,07.08.2017,07.08.2017,10.08.2017,10.08.2017
13345.0,Метро МП питер,5715,07.08.2017,07.08.2017,10.08.2017,10.08.2017
13418.0,ЛЕНТА-ЕВРОПА-СПБ,4650,07.08.2017,07.08.2017,25.07.2017,25.07.2017
13420.0,ЛЕНТА-ЕВРОПА-СПБ,0652,07.08.2017,07.08.2017,25.07.2017,25.07.2017
13431.0,ЛЕНТА-ЕВРОПА-СПБ,3668,07.08.2017,07.08.2017,27.07.2017,27.07.2017
13435.0,МАТРИЦА-ДИКСИ,2140,07.08.2017,07.08.2017,14.08.2017,14.08.2017
13442.0,ЛЕНТА-УРАЛ,4650,07.08.2017,07.08.2017,25.07.2017,25.07.2017
13443.0,ЛЕНТА-УРАЛ,0652,07.08.2017,07.08.2017,25.07.2017,25.07.2017
13487.0,Зельгрос,4916,07.08.2017,07.08.2017,26.07.2017,26.07.2017
13488.0,Зельгрос,9165,07.08.2017,07.08.2017,26.07.2017,26.07.2017
13512.0,ЛЕНТА-УРАЛ,2222,07.08.2017,07.08.2017,15.08.2017,15.08.2017
13513.0,ЛЕНТА-УРАЛ,2295,07.08.2017,07.08.2017,15.08.2017,15.08.2017
13529.0,Зельгрос,9166,07.08.2017,07.08.2017,09.08.2017,09.08.2017
13530.0,Зельгрос,9163,07.08.2017,07.08.2017,09.08.2017,09.08.2017
13548.0,МАТРИЦА ЛЮБАВУШКА,9744,07.08.2017,07.08.2017,24.07.2017,24.07.2017
13549.0,МАТРИЦА ЛЮБАВУШКА,9745,07.08.2017,07.08.2017,24.07.2017,24.07.2017
13569.0,АШАН МП РЦ без НДС,0827,07.08.2017,07.08.2017,07.08.2017,07.08.2017
13570.0,АШАН МП РЦ без НДС,3897,07.08.2017,07.08.2017,07.08.2017,07.08.2017
13572.0,ОКЕЙ---С-ПБ,2955,07.08.2017,07.08.2017,10.08.2017,10.08.2017
13573.0,ОКЕЙ---С-ПБ,3382,07.08.2017,07.08.2017,10.08.2017,10.08.2017
13574.0,ОКЕЙ---С-ПБ,9109,07.08.2017,07.08.2017,10.08.2017,10.08.2017
13580.0,АШАН МП СПБ безНДС,3382,07.08.2017,07.08.2017,07.08.2017,07.08.2017
13621.0,Атак РЦ Москва без,5078,07.08.2017,07.08.2017,14.08.2017,14.08.2017
13308.0,ОКЕЙ--МОСКВА,2955,08.08.2017,08.08.2017,10.08.2017,10.08.2017
13309.0,ОКЕЙ--МОСКВА,3382,08.08.2017,08.08.2017,10.08.2017,10.08.2017
13327.0,ОКЕЙ-МАТРИЦА,2955,08.08.2017,08.08.2017,10.08.2017,10.08.2017
13328.0,ОКЕЙ-МАТРИЦА,3382,08.08.2017,08.08.2017,10.08.2017,10.08.2017
13329.0,ОКЕЙ-МАТРИЦА,9109,08.08.2017,08.08.2017,10.08.2017,10.08.2017
13418.0,ЛЕНТА-ЕВРОПА-СПБ,4650,08.08.2017,08.08.2017,25.07.2017,25.07.2017
13420.0,ЛЕНТА-ЕВРОПА-СПБ,0652,08.08.2017,08.08.2017,25.07.2017,25.07.2017
13493.0,ЛЕНТА-ЕВРОПА-СПБ,2222,08.08.2017,08.08.2017,15.08.2017,15.08.2017
13494.0,ЛЕНТА-ЕВРОПА-СПБ,2295,08.08.2017,08.08.2017,15.08.2017,15.08.2017
13495.0,ЛЕНТА-ЕВРОПА,2295,08.08.2017,08.08.2017,15.08.2017,15.08.2017
13496.0,ЛЕНТА-ЕВРОПА,2222,08.08.2017,08.08.2017,15.08.2017,15.08.2017
13548.0,МАТРИЦА ЛЮБАВУШКА,9744,08.08.2017,08.08.2017,24.07.2017,24.07.2017
13549.0,МАТРИЦА ЛЮБАВУШКА,9745,08.08.2017,08.08.2017,24.07.2017,24.07.2017
13568.0,АШАН МП РЦ без НДС,3382,08.08.2017,08.08.2017,07.08.2017,07.08.2017
13572.0,ОКЕЙ---С-ПБ,2955,08.08.2017,08.08.2017,10.08.2017,10.08.2017
13573.0,ОКЕЙ---С-ПБ,3382,08.08.2017,08.08.2017,10.08.2017,10.08.2017
13574.0,ОКЕЙ---С-ПБ,9109,08.08.2017,08.08.2017,10.08.2017,10.08.2017
13580.0,АШАН МП СПБ безНДС,3382,08.08.2017,08.08.2017,07.08.2017,07.08.2017
13581.0,АШАН МП СПБ безНДС,0827,08.08.2017,08.08.2017,07.08.2017,07.08.2017
13620.0,АШАН МП РЦ без НДС,5078,08.08.2017,08.08.2017,14.08.2017,14.08.2017
